campaign,flight_num,duration_s,horizontal_distance_m,path_length_m,altitude_range_m,vertical_displacement_m,mean_abs_climb_rate,climb_fraction,sink_fraction,mean_true_airspeed,mean_speed_horizontal,mean_headwind_component,mean_wind_speed,mean_air_density,mean_air_temperature,mean_pitch,mean_tilt_angle,mean_dynamic_pressure,mean_actual_power_W,mean_predicted_power_W,mean_residual_W,rmse_W
4,67,274.757999,4119.959544654095,4132.556131549689,63.885999999999996,0.9248200000000111,0.9151649940151572,0.43807763401109057,0.3955637707948244,23.513054088724584,15.046445628703323,0.9017332578043568,3.291485365686736,1.1627541687615528,35.100006,0.05186727091638424,0.24305273001022398,323.889559917999,132.5241880008943,145.1180303577134,-12.593842356819076,21.30631310924456
4,68,247.9399720000001,4192.77864639148,4204.489240797473,63.23069000000001,-1.8020600000000115,1.0286633103204499,0.42535787321063395,0.4458077709611452,25.886572781186093,16.9250290316522,0.6655402996338671,3.9500704640377116,1.1627569016359918,35.152664486707565,0.012928096107334619,0.25900137031948767,394.80469614687354,125.76228225861232,148.19107730842074,-22.428795049808457,27.467006596990068
4,69,279.312067,4139.122267577547,4151.724753098511,65.06448,0.9565499999999929,0.9189365241938294,0.3811252268602541,0.4482758620689655,23.335405927404718,14.854483474900778,1.4897983423401622,5.087277261490993,1.16263403738657,35.100006,0.04382457585624884,0.24238543736155482,322.15599011789567,119.73557370517085,135.90851846061472,-16.172944755443872,23.595606666168592
4,70,277.28800200000006,4125.3112621257205,4138.541438820099,68.50478,1.902479999999997,0.9424435939448086,0.4080145719489982,0.4225865209471767,23.13340924043716,14.923733880064441,1.232786222560896,4.8294152542440845,1.162677723132969,35.10000600000001,0.04000280967383433,0.24369718506818716,313.6971086524568,116.5111221777147,132.8839971146297,-16.372874936915,21.462234679055396
4,71,263.6255589999998,4210.324118425506,4222.1979696535855,65.07506000000001,-1.0780699999999968,0.9330695546416667,0.43992248062015504,0.4011627906976744,25.251515364341085,15.966164966207854,1.5871335181814061,5.367924821327522,1.1627508604651164,35.100006,0.0028883849994043847,0.2575988758971867,374.16805738833887,109.13093677992495,135.9119385896727,-26.781001809747742,31.53766125165289
5,72,238.32602999999992,4263.0501473661625,4272.76602877362,64.54659,-0.6077200000000005,0.9308810317152544,0.3961864406779661,0.4110169491525424,26.530443618644068,17.89930732098091,0.2850073597432034,1.5650590277302439,1.1674946184322035,34.19322633898305,0.03133376015615456,0.26249515042079297,413.56412532120277,151.40533514097535,149.68432537276865,1.7210097682067118,20.208016979898673
5,73,239.8441539999999,4163.263921865175,4172.898252716917,64.13438,1.1784700000000043,0.8942869769180549,0.3890063424947146,0.37209302325581395,25.758701752642704,17.380562617444465,0.39504222100174036,1.590478723081175,1.168661049048626,33.88488972093023,0.04084456367397201,0.25422946134137914,390.11584635374874,147.89671190451855,144.56399595611444,3.3327159484041364,19.7134280977409
5,74,237.81999799999988,4177.298804604767,4187.281071977872,64.61527600000001,-0.4597599999999886,0.9562574029140725,0.4115138592750533,0.4072494669509595,26.10351843496802,17.6145373512604,0.38779774616574203,1.380548615297522,1.1703254057569297,33.46141324946695,0.0325381370108492,0.2554064793432207,401.27172592990604,142.35297479567288,144.73427552302508,-2.3813007273522104,19.11407917553253
5,75,246.92812,4173.902936064635,4183.303903593176,63.36282,0.5549099999999783,0.8787390748670757,0.41513292433537835,0.4130879345603272,25.084728603271984,16.92783161288991,0.4567858117289439,1.428734561024057,1.1707699059304704,33.350006,0.04282793983830058,0.2532090620868073,370.10860622047795,138.91952408160952,139.22795821893922,-0.3084341373296876,17.991716011129434
5,76,247.93999899999991,4150.275492178689,4159.933106924251,62.31645999999999,-0.6447200000000066,0.8661039769946626,0.3824130879345603,0.43149284253578735,24.85930242535787,16.766389182596043,0.5004920633452484,1.5550129962457953,1.1706873433537832,33.350006,0.042759550075696845,0.24721206310471922,363.950343049061,134.11831697554774,139.2636269079883,-5.145309932440555,19.04339629363246
